tf_id,lat,lon,planted_by,plant_date,area,class_area,feature,trees,tf_age
371,51.372333000000005,6.130444,"School Children, IVN

",2023-03-15,200,4,Yes,"Alder(Alnus glutinosa) | Alder buckthorn(Frangula alnus) | Apple, crab(Malus sylvestris) | Aspen(Populus tremula) | Beech, common(Fagus sylvatica) | Birch, downy(Betula pubescens) | Black Currant(Ribes Nigrum) | Blackthorn(Prunus spinosa) | Cherry, bird(Prunus padus) | Dog Rose(Rosa canina) | Dogwood(Cornus sanguinea) | Guelder, rose(Viburnum opulus) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Hornbeam(Carpinus betulus) | Lime, small-leaved(Tilia cordata) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Pine, scots(Pinus sylvestris) | Rowan(Sorbus aucuparia) | Willow, eared(Salix aurita) | Willow, grey(Salix cinerea subsp. Oleifolia)",234
372,52.930825,6.8004739999999995,"School Children, IVN

",2023-03-10,200,4,Yes,"Alder(Alnus glutinosa) | Alder buckthorn(Frangula alnus) | Apple, crab(Malus sylvestris) | Beech, common(Fagus sylvatica) | Birch, downy(Betula pubescens) | Blackthorn(Prunus spinosa) | Blue Hawthorn(Crataegus Schraderiana) | Cherry, bird(Prunus padus) | Elder(Sambucus nigra) | European wild pear(Pyrus Pyraster) | Hawthorn(Crataegus monogyna) | Hazel(Corylus avellana) | Holly(Ilex aquifolium) | Lime, large-leaved(Tilia platyphyllos) | Lime, small-leaved(Tilia cordata) | Maple, field(Acer campestre) | Oak, english(Quercus robur) | Pine, scots(Pinus sylvestris) | Rowan(Sorbus aucuparia) | Willow, eared(Salix aurita) | Willow, goat(Salix caprea) | Willow, grey(Salix cinerea subsp. Oleifolia)",239
373,52.002274,5.44113,"Volunteer Group

",NA,300,NA,No,NA,NA
385,53.54618910231,-1.1729201750779958,"School Children

",2023-01-01,204,18,No,NA,307
386,53.546005830655936,-1.1726154983085861,"School Children

",2023-01-01,204,18,No,NA,307
387,53.546005830655936,-1.1726154983085861,"School Children

",2023-01-01,204,18,No,NA,307
388,53.53817200000001,-1.0642150000000001,"School Children, University Staff & Students

",2023-01-01,200,21,No,NA,307
389,53.608878000000004,-1.1608850000000002,"School Children

",2023-01-01,230,47,No,NA,307
390,53.464591,-1.13911,"School Children

",2023-01-01,202,21,No,NA,307
391,53.464456999999996,-1.1390989999999999,"School Children

",2023-01-01,202,21,No,NA,307
392,53.53489,-1.1522700000000001,"School Children

",2023-01-01,200,21,No,NA,307
393,53.534819999999996,-1.1521120000000002,"School Children

",2023-01-01,200,21,No,NA,307
394,53.499725000000005,-1.085618,"School Children

",2023-01-01,205,18,No,NA,307
395,53.579741,-1.0138909999999997,"School Children

",2023-01-01,190,17,No,NA,307
328,-32.967285,151.6068,"Volunteer Group, Local Residents, School Children, Earthwatch

",2023-05-24,300,40,NA,"Broad-leaved white mahogany(Eucalyptus umbra) | Coffee bush(Breynia oblongifolia) | Common hop bush, Large leaf hop bush(Dodonea triquetra) | Cut-leaf mint-bush, Native thyme(Prostanthera incisa) | Downy chance, Hairy lolly bush, Hairy clairy(Clerodendrum tomentosum) | Elderberry panas, Small basswood(Polyscias sambucifolia) | Forest red gum(Eucalytpus tereticornis) | Forest she-oa(Allocasuarina torulosa) | Hickory wattle(Acacia implexa) | Large mock-olive, Long-leaved-olive(Notelaea longifolia f. longifolia) | Narrow leafed Orange bark(Maytenus silvestris) | Narrow-leaved geebung(Persoonia linearis) | Northern grey ironbark(Eucalyptus siderophloia) | Prickly paperback(Melaleuca styphelioides) | Prickly-leaved paperbark(Melaleuca nodosa) | Rough guinea flower(Hibbertia aspera) | Slender palm lily(Cordyline stricta) | Spotted gum(Corymbia maculata) | Swamp sheoak(Casuarina glauca) | Sweet bursaria(Bursaria spinosa) | White mahogany, White stringybark(Eucalyptus acmenoides) | Yellow pittosporum(Pittosporum revolutum)",164
403,-34.93576890000001,138.61887459999997,"Earthwatch

",2023-08-20,135,NA,NA,NA,76
467,-32.935430000000004,151.67797,"IVN

",2023-10-29,180,20,NA,NA,6
